,imdbId,title,releaseYear,releaseDate,genre_x,writers,actors,directors,sequel,hitFlop,movie_name,release_date,runtime,genre_y,hitfactor,screens,footfall,budget,first_day,first_weekend,first_week,worldwide_first_weekend,worldwide_first_week,india_gross,worldwide_gross,actors_movieCount,actors_ratingSum,actors_normalizedMovieRank,actors_googleHits,actors_normalizedGoogleRank,actors_normalizedRating,directors_movieCount,directors_ratingSum,directors_normalizedMovieRank,directors_googleHits,directors_normalizedGoogleRank,directors_normalizedRating
199,tt0406977,Masti,2004,09 Apr 2004,Comedy | Crime | Mystery,Milap Zaveri (screenplay) | Tushar Hiranandani (screenplay) | Milap Zaveri (dialogue),Aftab Shivdasani | Vivek Oberoi | Ritesh Deshmukh | Amrita Rao,Indra Kumar,0.0,6,Masti, 25 Mar 1994 , 145 min  ,Comedy,Disaster,10,"1,73,500","30,00,000",None,None,None,None,"14,26,000","14,25,000","14,25,000",18.0,872.5,3.849307596683502,360750.0,1.927225023508072,3.722285091876985,7.0,420.0,3.84210991859436,239000.0,2.770400047302246,4.12063980102539
200,tt0408837,Hawas,2004,26 Mar 2004,Drama | Romance | Thriller,,Shawar Ali | Tarun Arora | Madina | Meghna Naidu,Karan Razdan,0.0,2,Hawas, 26 Mar 2004 , 124 min  ,Thriller,Flop,85,"9,89,000","1,75,00,000","34,00,000","90,00,000","1,34,00,000","1,35,00,000","2,01,00,000","3,24,00,000","3,27,11,500",4.0,90.0,1.244570016860962,0.0,3.0152027458629536,1.13937997817993,5.0,130.0,1.42631995677948,13800.0,1.0936599969863892,1.43351995944977
201,tt0408976,Krishna Cottage,2004,02 Apr 2004,Comedy | Fantasy | Horror,,Sohail Khan | Isha Koppikar | Anita Hassandani | Rati Agnihotri,Santram Varma,0.0,2,Krishna Cottage, 16 Apr 2004 , 129 min  ,Horror,Flop,190,"15,28,000","4,00,00,000","66,00,000","1,87,00,000","2,81,00,000","2,76,76,000","4,15,88,000","5,90,00,000","5,90,00,000",11.5,350.0,2.0292524993419647,264800.0,1.907403349876404,2.4019150137901324,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
202,tt0409068,Muskaan,2004,26 Mar 2004,Romance,Atul Sharma,Aftab Shivdasani | Gracy Singh | Parvin Dabas | Gulshan Grover,Rohit Manash | Rohit Nayyar | Manish Robin | Manish Sharma,0.0,1,Muskaan, 26 Mar 2004 , 125 min  ,Love Story,Disaster,80,"7,74,000","4,00,00,000","29,00,000","84,00,000","1,31,00,000","1,46,02,500","2,27,65,000","3,05,00,000","3,51,72,500",18.5,625.0,2.5370549857616425,109975.0,1.2802800238132477,2.6056799292564428,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
203,tt0409527,Shabd,2005,04 Feb 2005,Drama,Sutapa Sikdar (dialogue) | Leena Yadav (screenplay) | Leena Yadav (story),Sanjay Dutt | Aishwarya Rai Bachchan | Zayed Khan | Aakash Pandey,Leena Yadav,0.0,1,Shabd, 4 Feb 2005 , 128 min  ,Drama,Disaster,250,"16,12,000","9,50,00,000","94,00,000","2,61,00,000","3,86,00,000","5,05,59,000","7,39,65,250","7,89,00,000","10,70,12,500",24.33333333333333,990.0,3.0008033116658535,1317333.333333333,4.395000060399373,4.645153284072873,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
204,tt0409724,Bardaasht,2004,23 Apr 2004,Drama,Vikram Bhatt (screenplay) | Vikram Bhatt (story) | Girish Dhamija (dialogue),Bobby Deol | Lara Dutta | Rahul Dev | Ritesh Deshmukh,Eeshwar Nivas,0.0,1,Bardaasht, 23 Apr 2004 , 160 min  ,Drama,Disaster,280,"11,95,000","8,00,00,000","53,00,000","1,45,00,000","2,17,00,000","2,40,25,000","3,58,53,000","4,41,00,000","4,93,80,000",17.5,750.0,3.0559050738811493,466250.0,2.1993924975395203,3.425217509269715,6.0,150.0,1.3552600145339966,35100.0,1.2522499561309814,1.39509999752045
205,tt0411815,Run,2004,14 May 2004,Action | Comedy | Romance,N. Linguswamy (story) | N. Linguswamy (screenplay) | Kamal Pandey (dialogue),Abhishek Bachchan | Bhoomika Chawla | Mahesh Manjrekar | Vijay Raaz,Jeeva,0.0,2,Run, 14 May 2004 , 135 min  ,Action,Flop,290,"19,36,000","6,75,00,000","76,00,000","2,18,00,000","3,28,00,000","3,54,49,000","5,33,21,500","7,04,00,000","7,74,52,500",15.5,670.0,2.7008000016212463,347200.0,2.190833290417989,2.9057950377464317,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
206,tt0414040,Gayab,2004,16 Jul 2004,Fantasy,,Rasika Joshi | Tusshar Kapoor | Ikhlaq Khan | Antara Mali,Prawal Raman,0.0,3,Gayab, 16 Jul 2004 , 138 min  ,Drama,Below Average,250,"23,50,000","5,75,00,000","1,38,00,000","3,95,00,000","5,74,00,000","5,85,90,000","8,49,54,000","10,40,00,000","10,56,10,000",12.5,630.0,3.346964955329895,218000.0,1.5589600205421448,3.2260999679565447,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
207,tt0414503,Shaadi Ka Laddoo,2004,23 Apr 2004,Comedy,Shashank Dabral,Sanjay Suri | Mandira Bedi | Aashish Chaudhary | Divya Dutta,Raj Kaushal,0.0,2,Shaadi Ka Laddoo, 23 Apr 2004 , 132 min  ,Comedy,Flop,85,"3,35,000","3,00,00,000","18,00,000","47,00,000","72,50,000","69,56,000","1,07,30,000","1,48,00,000","1,48,00,000",10.75,270.0,1.5147875249385834,141975.0,1.4849199851353962,1.9281174838542952,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
208,tt0414713,Amu,2005,07 Jan 2005,Drama,Shonali Bose,Konkona Sen Sharma | Yashpal Sharma | Brinda Karat | Ankur Khanna,Shonali Bose,0.0,1,Amu, 7 Jan 2005 , 102 min  ,Drama,Disaster,4,"4,475","50,00,000","40,000","1,35,000","2,00,000","1,95,750","2,90,000","3,62,500","3,62,500",12.0,435.0,2.50233006477356,95600.0,1.2431999444961548,2.5647549629211404,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
209,tt0414714,Girlfriend,2004,17 Jun 2004,Drama,Karan Razdan,Amrita Arora | Shantanu Chappana | Aashish Chaudhary | Isha Koppikar,Karan Razdan,0.0,3,Girlfriend, 11 Jun 2004 , 124 min  ,Drama,Below Average,160,"14,86,000","2,50,00,000","44,00,000","1,31,00,000","2,04,00,000","1,89,95,000","2,95,80,000","5,72,00,000","5,73,80,000",9.666666666666666,346.66666666666674,2.53985341389974,166966.66666666663,1.4273066918055215,2.6910700003306096,5.0,130.0,1.42631995677948,13800.0,1.0936599969863892,1.43351995944977
210,tt0415768,Dus,2005,08 Jul 2005,Action | Crime | Thriller,Anubhav Sinha (dialogue) | Vinay | Yash,Sanjay Dutt | Sunil Shetty | Abhishek Bachchan | Zayed Khan,Anubhav Sinha,0.0,4,Dus, 8 Jul 2005 , 148 min  ,Action,Average,525,"75,09,000","22,00,00,000","2,92,00,000","8,22,00,000","12,82,00,000","14,12,05,500","21,61,45,500","33,53,00,000","38,83,70,000",33.25,1372.5,2.9833099842071533,960500.0,3.4744499921798706,4.110532462596892,6.0,290.0,3.013159990310669,64100.0,1.4681700468063354,3.0566000938415496
211,tt0415908,Kaal,2005,29 Apr 2005,Thriller | Adventure | Mystery,Soham Shah (dialogue) | Soham Shah (screenplay) | Soham Shah (story),Ajay Devgn | Vivek Oberoi | John Abraham | Lara Dutta,Soham Shah,0.0,4,Kaal, 29 Apr 2005 , 126 min  ,Thriller,Average,450,"60,33,000","13,00,00,000","2,71,00,000","7,53,00,000","11,45,00,000","13,41,97,500","20,08,25,000","27,68,00,000","33,11,75,000",27.75,1310.0,3.6130775213241577,1605250.0,5.137760043144227,5.41742742061615,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
212,tt0416282,Vaastu Shastra,2004,22 Oct 2004,Horror | Mystery,Charudutt Acharya,Vicky Ahuja | J.D. Chakravarthi | Ahsaas Channa | Peeya Rai Chowdhary,Saurab Narang,0.0,3,Vaastu Shastra, 22 Oct 2004 , 106 min  ,Horror,Below Average,235,"22,12,000","5,00,00,000","92,00,000","2,68,00,000","4,20,00,000","3,91,28,000","6,13,20,000","10,14,00,000","10,17,66,000",4.5,220.0,3.8369549512863164,0.0,3.0152027458629536,2.616865038871765,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
213,tt0416712,Elaan,2005,14 Jan 2005,Action,Robin Bhatt | Vikram Bhatt,Arjun Rampal | Ameesha Patel | John Abraham | Lara Dutta,Vikram Bhatt,0.0,1,Elaan, 21 Jan 1994 , 140 min  ,Action,Hit,140,"91,27,000","1,85,00,000","31,00,000","89,00,000","1,58,75,000","1,65,54,000","2,95,27,500","8,57,00,000","8,66,37,500",22.0,1027.5,3.577419996261596,1004000.0,3.586667567491532,4.513089954853059,16.0,640.0,2.4210500717163086,356000.0,3.6415200233459473,2.90282011032104
214,tt0416712,Elaan,2005,14 Jan 2005,Action,Robin Bhatt | Vikram Bhatt,Arjun Rampal | Ameesha Patel | John Abraham | Lara Dutta,Vikram Bhatt,0.0,1,Elaan, 14 Jan 2005 , 158 min  ,Action,Disaster,375,"25,64,000","15,00,00,000","1,16,00,000","3,06,00,000","4,65,00,000","5,23,29,000","7,84,87,500","10,83,00,000","12,93,97,500",22.0,1027.5,3.577419996261596,1004000.0,3.586667567491532,4.513089954853059,16.0,640.0,2.4210500717163086,356000.0,3.6415200233459473,2.90282011032104
215,tt0418096,Rakht,2004,01 Sep 2004,Horror | Thriller,Deepak Kulkarni (dialogue) | Deepak Kulkarni (story) | Vinay (screenplay) | Yash (screenplay),Sanjay Dutt | Sunil Shetty | Bipasha Basu | Dino Morea,Mahesh Manjrekar,0.0,1,Rakht, 3 Sep 2004 , 150 min  ,Thriller,Disaster,325,"19,79,000","12,00,00,000","1,19,00,000","3,00,00,000","4,24,00,000","4,64,82,500","6,58,35,250","7,82,00,000","8,44,43,750",33.25,1295.0,2.647287487983704,842000.0,3.1687474846839905,3.744797468185423,9.0,230.0,1.3947399854660034,57600.0,1.4197800159454346,1.46638000011444
216,tt0418362,Mujhse Shaadi Karogi,2004,30 Jul 2004,Comedy | Romance,Anees Bazmee | Rumi Jaffery (dialogue),Salman Khan | Akshay Kumar | Priyanka Chopra | Amrish Puri,David Dhawan,0.0,6,Mujhse Shaadi Karogi, 30 Jul 2004 , 158 min  ,Comedy,Hit,550,"1,04,81,000","19,00,00,000","2,45,00,000","7,29,00,000","12,21,00,000","15,04,42,000","23,94,45,500","43,08,00,000","55,98,37,500",34.25,2002.5,4.944127559661865,2176250.0,6.610814839601518,7.015564918518067,11.0,670.0,3.9066998958587646,622000.0,5.622029781341553,4.740789890289308
217,tt0418460,Aitraaz,2004,12 Nov 2004,Drama | Thriller,Shiraz Ahmed (screenplay) | Shiraz Ahmed (story) | Aadesh K. Arjun (dialogue) | Shyam Goel (screenplay) | Shyam Goel (story),Akshay Kumar | Kareena Kapoor | Priyanka Chopra | Amrish Puri,Abbas Alibhai Burmawalla | Mastan Alibhai Burmawalla,0.0,4,Aitraaz, 12 Nov 2004 , 161 min  ,Thriller,Average,375,"52,65,000","11,00,00,000","1,18,00,000","4,46,00,000","7,66,00,000","7,59,16,000","12,75,86,000","22,74,00,000","26,04,75,000",34.5,1967.5,4.808624982833862,2038750.0,6.2560947239398965,6.736174821853638,10.0,580.0,3.700000047683716,4295.0,1.0228950381278992,3.640475034713745
218,tt0418880,Mere Jeevan Saathi,2006,03 Feb 2006,Music | Romance,Suneel Darshan (story) | Robin Bhatt (screenplay) | K.K. Singh (dialogue) | Ravi Shankar Jaiswal (additional dialogue),Akshay Kumar | Karisma Kapoor | Ameesha Patel | Gulshan Grover,Suneel Darshan,0.0,1,Mere Jeevan Saathi, 3 Feb 2006 , 139 min  ,Love Story,Disaster,250,"8,69,000","11,00,00,000","40,00,000","1,13,00,000","1,69,00,000","3,48,52,250","5,05,48,000","3,44,00,000","7,82,07,500",28.25,1210.0,2.661025017499924,878500.0,3.262907445430756,3.8062899708747873,4.0,120.0,1.7105300426483154,10300.0,1.0676100254058838,1.70601999759674
219,tt0419058,Phir Hera Pheri,2006,09 Jun 2006,Comedy | Crime,Neeraj Vora,Akshay Kumar | Sunil Shetty | Paresh Rawal | Bipasha Basu,Neeraj Vora,1.0,7,Phir Hera Pheri, 9 Jun 2006 , 153 min  ,Comedy,Super Hit,575,"1,15,75,000","18,00,00,000","3,28,00,000","9,86,00,000","17,50,00,000","18,18,72,000","31,15,20,000","58,08,00,000","69,12,00,000",40.0,1927.5,3.75302004814148,936500.0,3.4125349819660187,4.513927459716795,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
220,tt0419468,Baabul,2006,08 Dec 2006,Drama | Family | Romance,Ravi Chopra (story) | Achala Nagar | Sameer (lyrics),Amitabh Bachchan | Salman Khan | Hema Malini | John Abraham,Ravi Chopra,0.0,2,Baabul, 8 Dec 2006 , 168 min  ,Drama,Flop,675,"42,86,000","26,00,00,000","2,23,00,000","6,88,00,000","10,81,00,000","15,76,27,500","24,08,40,000","24,27,00,000","39,57,45,000",29.0,1512.5,3.942707538604736,2217500.0,8.624116738637289,6.363485038280487,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
221,tt0419974,Morning Raga,2004,18 Mar 2005,Drama,Mahesh Dattani (story),Shabana Azmi | Prakash Rao | Lillete Dubey | Perizaad Zorabian,Mahesh Dattani,0.0,1,Morning Raga, 29 Oct 2004 , 90 min  ,Drama,Disaster,30,"59,200","1,50,00,000","3,25,000","11,25,000","18,00,000","16,32,000","26,06,625","43,00,000","43,91,500",5.0,183.33333333333331,2.234473387400309,0.0,3.0152027458629536,1.703559954961143,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
222,tt0420123,Revati,2005,07 May 2005,Drama,Farogh Siddique,Kashmira Shah | Kiran Kumar | Ayub Khan | Javed Khan,Farogh Siddique,0.0,1,Revati, 29 Apr 2005 , 141 min  ,Drama,Disaster,10,"39,900","90,00,000","1,50,000","4,50,000","6,50,000","6,30,000","9,10,000","15,00,000","15,00,000",4.333333333333333,156.66666666666666,2.6956500609715786,0.0,3.0152027458629536,1.9664034048716232,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
223,tt0420304,Viruddh... Family Comes First,2005,22 Jul 2005,Drama,Mahesh Manjrekar | Sanjay Pawar (dialogue) | Vinay (screenplay) | Yash (screenplay),Amitabh Bachchan | Sharmila Tagore | John Abraham | Sanjay Dutt,Mahesh Manjrekar,0.0,3,Viruddh... Family Comes First, 22 Jul 2005 , 132 min  ,Drama,Below Average,260,"27,52,000","9,00,00,000","1,17,00,000","3,65,00,000","5,88,50,000","6,63,32,500","10,41,65,500","14,38,00,000","18,51,25,000",39.333333333333336,1750.0,3.4713865915934243,2313333.333333333,6.964460055033367,6.377763271331787,9.0,230.0,1.3947399854660034,57600.0,1.4197800159454346,1.46638000011444
224,tt0421277,Julie,2004,23 Jul 2004,Drama,Nishikant Kamat (screenplay) | Sanjay Pawar (dialogue) | Deepak S. Shivdasani (story),Neha Dhupia | Priyanshu Chatterjee | Yash Tonk | Sanjay Kapoor,Deepak S. Shivdasani,0.0,5,Julie, 23 Jul 2004 , 142 min  ,Drama,Semi Hit,270,"32,28,000","5,50,00,000","1,08,00,000","3,07,00,000","5,03,00,000","4,65,16,500","7,58,83,500","13,51,00,000","13,81,06,250",9.25,310.0,2.3467525243759155,639125.0,3.1949700911839805,3.1332349777221697,3.0,130.0,2.65789008140564,14700.0,1.1003700494766235,2.63774991035461
225,tt0422091,Dhoom,2004,27 Aug 2004,Action | Adventure | Thriller,Vijay Krishna Acharya (dialogue) | Vijay Krishna Acharya (screenplay),Abhishek Bachchan | Uday Chopra | John Abraham | Esha Deol,Sanjay Gadhvi,0.0,7,Dhoom, 27 Aug 2004 , 123 min  ,Action,Super Hit,325,"1,01,98,000","11,00,00,000","1,85,00,000","5,82,00,000","10,51,00,000","9,89,66,500","17,41,53,250","46,58,00,000","50,44,18,750",19.75,997.5,4.0191324949264535,1180000.0,4.0407074987888345,5.0236074924468985,6.0,410.0,4.434209823608398,16600.0,1.1145100593566897,4.37550020217896
226,tt0422236,Fida,2004,20 Aug 2004,Adventure | Romance | Thriller,Lalit Mahajan (screenplay) | Sunny Mahajan (screenplay) | Kiran Kotrial (dialogue),Kareena Kapoor | Fardeen Khan | Shahid Kapoor | Kim Sharma,Ken Ghosh,0.0,2,Fida, 20 Aug 2004 , 121 min  ,Thriller,Flop,325,"33,46,000","10,00,00,000","1,60,00,000","4,52,00,000","6,80,00,000","7,75,54,500","11,54,67,500","14,15,00,000","16,92,50,000",25.66666666666667,1320.0,3.807903289794922,1640000.0,5.227406541506451,5.579556624094646,3.0,120.0,2.4210500717163086,0.0,0.0,2.1914598941803
227,tt0422950,Phir Milenge,2004,13 Aug 2004,Drama,Atul Sabharwal (screenplay),Salman Khan | Abhishek Bachchan | Shilpa Shetty | Mita Vasisht,Revathy,0.0,1,Phir Milenge, 27 Aug 2004 , 142 min  ,Drama,Disaster,170,"6,64,000","5,50,00,000","27,00,000","88,00,000","1,47,00,000","1,97,85,500","3,18,68,250","3,65,00,000","5,43,06,250",26.33333333333333,1460.0,3.8388733863830566,1903333.333333333,5.906749963760376,5.984380006790164,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
228,tt0423087,Rok Sako To Rok Lo,2004,10 Dec 2004,Adventure | Musical | Romance,Arindam Chowdhuri,Sunny Deol | Yash Pandit | Manjari Phadnis | Carran Kapur,Arindam Chowdhuri,0.0,1,Rok Sako To Rok Lo, 10 Dec 2004 , 170 min  ,Drama,Disaster,140,"4,31,000","9,00,00,000","29,00,000","81,00,000","1,23,00,000","1,17,45,000","1,78,35,000","2,17,00,000","2,17,00,000",14.5,520.0,2.927175045013428,343500.0,2.7688798904418945,2.8873850107192998,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
229,tt0426864,Aakhri Inteqam,2002,,Action,Rajesh Bakshi,Sudesh Berry | Anu Kashyap | Amit Pachori | Jitender,Rajesh Bakshi,0.0,1,Aakhri Inteqam, 15 Mar 2002 , 105 min  ,Drama,Disaster,3,"42,300","40,00,000",None,None,None,None,"8,50,500","8,50,000","8,50,000",6.0,120.0,1.0,16100.0,1.038100004196167,1.59165000915527,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
230,tt0429289,Tauba Tauba,2004,01 Oct 2004,Comedy | Drama,,Laxmikant Berde | Bobby Darling | Amin Gazi | Ayub Khan,,0.0,4,Tauba Tauba, 1 Oct 2004 , 122 min  ,Comedy,Average,140,"14,73,000","2,00,00,000","42,00,000","1,21,00,000","1,98,50,000","1,76,66,000","2,89,81,000","5,28,00,000","5,29,83,000",4.5,170.0,2.80978000164032,14550.0,1.0716400146484375,2.33683001995087,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
231,tt0430030,Dobara,2004,24 Sep 2004,Musical | Drama,Subodh Chopra (screenplay) | Shashi Ranjan (screenplay) | Vibha Singh (dialogue),Jackie Shroff | Raveena Tandon | Mahima Chaudhry | Gulshan Grover,Shashi Ranjan,0.0,1,Dobara, 24 Sep 2004 , 136 min  ,Drama,Disaster,55,"1,41,000","3,00,00,000","8,50,000","22,00,000","31,50,000","32,34,000","46,30,500","55,00,000","55,00,000",21.0,590.0,1.7594850063323977,257900.0,1.6618949770927431,2.3800149559974675,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
232,tt0430328,Madhoshi,2004,24 Sep 2004,Musical | Mystery | Drama,Tanveer Khan,Bipasha Basu | John Abraham | Priyanshu Chatterjee | Prakash Bhardwaj,Tanveer Khan,0.0,1,Madhoshi, 24 Sep 2004 , 114 min  ,Drama,Disaster,210,"10,00,000","6,50,00,000","50,00,000","1,45,00,000","2,19,50,000","2,35,62,000","3,59,57,000","4,48,00,000","5,07,80,000",22.66666666666667,1063.3333333333333,3.3684199651082363,1228166.666666667,4.164966702461244,4.72356661160787,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
233,tt0430381,Musafir,2004,10 Dec 2004,Action | Crime | Drama,Sanjay Gupta | Sameer Malhotra | Milap Zaveri (dialogue),Anil Kapoor | Sameera Reddy | Aditya Pancholi | Mahesh Manjrekar,Sanjay Gupta,0.0,2,Musafir, 10 Dec 2004 , 151 min  ,Action,Flop,400,"40,16,000","13,00,00,000","1,70,00,000","5,00,00,000","7,76,00,000","7,95,40,000","12,26,40,000","17,13,00,000","18,71,40,000",12.333333333333336,516.6666666666666,3.1710533301035557,785933.3333333335,3.0241033633550014,3.960873285929363,5.0,180.0,2.1368401050567627,937000.0,7.96737003326416,3.4702699184417702
234,tt0430480,Popcorn Khao! Mast Ho Jao,2004,01 Oct 2004,Comedy | Drama | Romance,Vishal Dadlani (lyrics) | Kabir Sadanand | Raghuvir Shekhawat (dialogue),Akshay Kapoor | Tanisha | Yash Tonk | Deepak Tijori,Kabir Sadanand,0.0,1,Popcorn Khao! Mast Ho Jao, 1 Oct 2004 , 138 min  ,Rom - Com,Disaster,80,"1,84,000","2,25,00,000","16,50,000","53,00,000","77,00,000","74,73,000","1,08,57,000","1,26,00,000","1,26,00,000",5.0,160.0,2.173909902572632,0.0,3.0152027458629536,1.66904997825623,3.0,70.0,1.236840009689331,13900.0,1.0944099426269531,1.2486000061035198
235,tt0430589,Shaadi Karke Phas Gaya Yaar,2006,01 Aug 2006,Romance,K.S. Adiyaman (story) | Rumi Jaffery (screenplay),Salman Khan | Shilpa Shetty | Reema Lagoo | Mohnish Bahl,K.S. Adiyaman,0.0,1,Shaadi Karke Phas Gaya Yaar, 4 Aug 2006 , 146 min  ,Rom - Com,Disaster,200,"5,67,000","11,00,00,000","42,00,000","1,15,00,000","1,68,00,000","3,02,80,000","4,24,56,000","2,70,00,000","5,02,50,000",18.33333333333333,943.3333333333335,2.8586934010187783,1490200.0,4.840956687927246,4.818323294321696,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
236,tt0430702,Tumsa Nahin Dekha,2004,24 Sep 2004,Musical | Romance,Subodh Chopra,Emraan Hashmi | Dia Mirza | Anupam Kher | Sharat Saxena,Anurag Basu,0.0,1,Tumsa Nahin Dekha, 24 Sep 2004 , 128 min  ,Love Story,Disaster,225,"11,13,000","7,00,00,000","54,00,000","1,51,00,000","2,37,00,000","2,19,02,000","3,44,82,000","4,92,00,000","5,03,50,000",21.75,865.0,2.758464992046356,796525.0,3.0514274537563324,3.7412976026535034,8.0,510.0,4.108550071716309,755000.0,6.612289905548098,5.13139009475708
237,tt0432047,Sarkar,2005,01 Jul 2005,Action | Crime | Drama,Manish Gupta,Amitabh Bachchan | Abhishek Bachchan | Kay Kay Menon | Supriya Pathak,Ram Gopal Varma,0.0,5,Sarkar, 1 Jul 2005 , 123 min  ,Drama,Semi Hit,425,"75,36,000","14,00,00,000","2,43,00,000","6,86,00,000","11,57,00,000","11,16,50,000","18,51,65,000","35,89,00,000","39,30,47,500",27.25,1252.5,3.9527100324630737,1053750.0,4.62115995089213,4.658135056495667,17.0,680.0,2.4210500717163086,934000.0,7.945040225982666,3.74349999427795
238,tt0432637,Krrish,2006,23 Jun 2006,Action | Adventure | Romance,Robin Bhatt (screenplay) | Sachin Bhowmick (screenplay) | Honey Irani (screenplay) | Akarsh Khurana (screenplay) | Sanjay Masoom (dialogue) | Rakesh Roshan (screenplay),Rekha | Hrithik Roshan | Priyanka Chopra | Sharat Saxena,Rakesh Roshan,1.0,8,Krrish, 23 Jun 2006 , 175 min  ,Action,Blockbuster,950,"1,96,17,000","40,00,00,000","6,00,00,000","17,34,00,000","29,30,00,000","33,28,06,500","53,85,67,500","1,01,64,00,000","1,26,55,87,500",17.75,965.0,4.0502700209617615,1822025.0,5.6969899237155905,5.985319972038269,6.6552059052059045,322.2766122766123,2.9092558385238414,257732.2999222999,2.9029395163012923,3.2353892118410257
